127.0.0.1 - - [28/Mar/2016:21:12:26 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/js/jquery.sliderPro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/isotope/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/js/bootstrap-select.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/nouislider/jquery.nouislider.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/plugins/rendro-easy-pie-chart/dist/jquery.easypiechart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/js/wow.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/js/scrollspy.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:09 +0530] "GET /Pizza/assets/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/ HTTP/1.1" 200 18581
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/Pe-icon-7-stroke.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/preloader.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/css/slider-pro.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.transitions.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/prettyphoto/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/css/bootstrap-select.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/sections.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/blog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/jquery/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/media/main-slider/main-slider_bg-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/img/logo_mod-a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/media/slider-other/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/jquery-migrate-1.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/media/bg/pattern-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/media/bg/pattern-body.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/media/bg/pattern-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/fonts/Pe-icon-7-stroked41d.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.3/jquery.easing.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/modernizr.custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/cssua.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/js/jquery.sliderPro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/isotope/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/js/bootstrap-select.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/nouislider/jquery.nouislider.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/plugins/rendro-easy-pie-chart/dist/jquery.easypiechart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/wow.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/scrollspy.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:27:28 +0530] "GET /Pizza/assets/js/custom.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Mar/2016:21:28:12 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:13 +0530] "GET /Pizza/ HTTP/1.1" 200 18581
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:13 +0530] "GET /cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.3/jquery.easing.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/ HTTP/1.1" 200 18581
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/Pe-icon-7-stroke.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/preloader.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/css/slider-pro.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.transitions.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/prettyphoto/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/css/bootstrap-select.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/sections.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/blog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:50 +0530] "GET /Pizza/assets/plugins/jquery/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/media/main-slider/main-slider_bg-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/img/logo_mod-a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/media/slider-other/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/jquery-migrate-1.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/fonts/Pe-icon-7-stroked41d.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/media/bg/pattern-body.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/media/bg/pattern-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/media/bg/pattern-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.3/jquery.easing.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/modernizr.custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/cssua.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/js/jquery.sliderPro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/isotope/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/js/bootstrap-select.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/nouislider/jquery.nouislider.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/plugins/rendro-easy-pie-chart/dist/jquery.easypiechart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/wow.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/scrollspy.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:51 +0530] "GET /Pizza/assets/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/ HTTP/1.1" 200 18581
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/Pe-icon-7-stroke.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/preloader.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/css/slider-pro.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.transitions.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/prettyphoto/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/css/bootstrap-select.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/sections.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/blog.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/responsive.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/css/color.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/jquery/jquery-1.11.3.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/media/main-slider/main-slider_bg-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/img/logo_mod-a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/media/slider-other/1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/media/bg/pattern-body.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/media/bg/pattern-1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/fonts/Pe-icon-7-stroked41d.eot? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/media/bg/pattern-2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/jquery-migrate-1.2.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/waypoints.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /cdnjs.cloudflare.com/ajax/libs/jquery-easing/1.3/jquery.easing.min.js HTTP/1.1" 404 1132
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/modernizr.custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/cssua.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/js/jquery.sliderPro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/isotope/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/prettyphoto/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/js/bootstrap-select.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/nouislider/jquery.nouislider.all.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/plugins/rendro-easy-pie-chart/dist/jquery.easypiechart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/wow.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/scrollspy.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:28:56 +0530] "GET /Pizza/assets/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/ HTTP/1.1" 200 18581
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/css/master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/fonts/Icon-font-7-stroke/assets/Pe-icon-7-stroke.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/css/preloader.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/slidebars/dist/slidebars.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/slider-pro/dist/css/slider-pro.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.transitions.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/owl-carousel/owl.theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/prettyphoto/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/bootstrap-select/dist/css/bootstrap-select.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/datetimepicker/jquery.datetimepicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/plugins/animate/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/css/theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Mar/2016:21:29:00 +0530] "GET /Pizza/assets/css/sections.css HTTP/1.1" 304 -
